investor_id,state,city,city_tier,age_group,gender,annual_income_lakh,kyc_status
INV004322,Tamil Nadu,Chennai,T30,26-35,Female,19.8,Verified
INV003992,Madhya Pradesh,Bhopal,B30,46-55,Female,86.8,Verified
INV003954,Rajasthan,Udaipur,B30,26-35,Male,7.1,Verified
INV003758,Maharashtra,Pune,T30,26-35,Female,11.2,Verified
INV003588,Gujarat,Ahmedabad,T30,36-45,Female,29.3,Verified
INV002540,Uttar Pradesh,Agra,B30,26-35,Male,10.8,Verified
INV001738,Karnataka,Bangalore,T30,36-45,Female,41.2,Verified
INV002430,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Verified
INV001052,Karnataka,Mysore,B30,26-35,Female,8.6,Verified
INV001026,Haryana,Gurugram,T30,26-35,Male,12.1,Verified
INV000978,West Bengal,Kolkata,T30,26-35,Male,18.6,Verified
INV000601,Rajasthan,Jaipur,T30,46-55,Male,52.6,Verified
INV000558,Punjab,Chandigarh,T30,56+,Female,22.1,Verified
INV000530,West Bengal,Kolkata,T30,18-25,Male,5.3,Verified
INV000235,Delhi,New Delhi,T30,26-35,Male,8.5,Verified
INV000217,Tamil Nadu,Chennai,T30,56+,Male,50.1,Verified
INV000199,Telangana,Hyderabad,T30,36-45,Female,15.7,Verified
INV000100,Rajasthan,Udaipur,B30,56+,Male,57.2,Verified
INV000427,Punjab,Amritsar,B30,56+,Female,18.6,Verified
INV001092,Haryana,Gurugram,T30,26-35,Male,14.9,Verified
INV001087,Rajasthan,Udaipur,B30,26-35,Female,20.6,Pending
INV002298,Maharashtra,Nashik,B30,56+,Male,45.3,Verified
INV002189,Uttar Pradesh,Lucknow,T30,36-45,Male,37.4,Verified
INV002162,Madhya Pradesh,Indore,T30,46-55,Male,40.2,Verified
INV002077,West Bengal,Kolkata,T30,18-25,Female,6.3,Verified
INV001874,Telangana,Hyderabad,T30,36-45,Male,21.3,Verified
INV002494,Delhi,Noida,T30,46-55,Male,40.0,Verified
INV001501,Punjab,Amritsar,B30,26-35,Male,11.3,Verified
INV001440,West Bengal,Kolkata,T30,26-35,Male,11.3,Verified
INV001281,Telangana,Hyderabad,T30,18-25,Male,7.9,Verified
INV004933,Karnataka,Bangalore,T30,46-55,Female,65.3,Verified
INV003748,Madhya Pradesh,Indore,T30,46-55,Male,66.4,Verified
INV003591,Haryana,Faridabad,B30,26-35,Female,8.8,Verified
INV003477,Delhi,Gurugram,T30,36-45,Female,23.1,Verified
INV003765,Uttar Pradesh,Kanpur,B30,26-35,Male,11.1,Verified
INV003190,Punjab,Chandigarh,T30,26-35,Female,19.6,Verified
INV003052,Karnataka,Mysore,B30,18-25,Female,7.0,Verified
INV004181,Uttar Pradesh,Lucknow,T30,26-35,Female,17.8,Pending
INV003955,Gujarat,Ahmedabad,T30,26-35,Female,8.9,Verified
INV003977,Rajasthan,Udaipur,B30,46-55,Male,77.8,Verified
INV004263,Delhi,Gurugram,T30,26-35,Female,9.6,Verified
INV004338,Maharashtra,Mumbai,T30,46-55,Female,82.5,Verified
INV004422,Karnataka,Bangalore,T30,36-45,Female,18.1,Verified
INV004545,Madhya Pradesh,Indore,T30,26-35,Male,12.8,Verified
INV004598,Tamil Nadu,Chennai,T30,46-55,Male,60.5,Verified
INV004802,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,Verified
INV004834,Delhi,New Delhi,T30,26-35,Male,20.0,Verified
INV004926,Karnataka,Mysore,B30,36-45,Male,45.3,Verified
INV003907,Gujarat,Surat,T30,46-55,Male,62.6,Pending
INV002654,Delhi,New Delhi,T30,36-45,Female,38.2,Verified
INV002675,Uttar Pradesh,Agra,B30,36-45,Male,17.9,Verified
INV000086,Karnataka,Mysore,B30,18-25,Female,4.1,Verified
INV000120,Tamil Nadu,Chennai,T30,26-35,Male,24.4,Verified
INV000769,West Bengal,Kolkata,T30,36-45,Male,41.1,Verified
INV000893,Punjab,Chandigarh,T30,46-55,Male,35.3,Verified
INV001316,Punjab,Chandigarh,T30,18-25,Male,7.3,Verified
INV000851,Tamil Nadu,Chennai,T30,36-45,Male,39.2,Verified
INV001485,Rajasthan,Jaipur,T30,56+,Female,24.4,Pending
INV002543,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Verified
INV002323,West Bengal,Kolkata,T30,36-45,Female,33.7,Verified
INV002311,Rajasthan,Udaipur,B30,36-45,Male,31.5,Verified
INV002186,Haryana,Faridabad,B30,18-25,Female,7.9,Pending
INV002276,Telangana,Hyderabad,T30,46-55,Male,88.0,Verified
INV001837,Uttar Pradesh,Agra,B30,18-25,Male,5.5,Verified
INV001694,Punjab,Amritsar,B30,46-55,Female,36.8,Verified
INV001674,Delhi,Noida,T30,26-35,Male,12.0,Verified
INV003533,Telangana,Hyderabad,T30,56+,Female,11.4,Verified
INV003449,Gujarat,Ahmedabad,T30,56+,Male,10.0,Verified
INV003488,Gujarat,Surat,T30,46-55,Male,37.3,Verified
INV003459,Karnataka,Mysore,B30,26-35,Female,23.5,Verified
INV003382,Karnataka,Bangalore,T30,26-35,Male,19.8,Verified
INV003132,Maharashtra,Pune,T30,56+,Male,60.7,Verified
INV002983,Karnataka,Mysore,B30,18-25,Male,6.2,Verified
INV003388,Haryana,Faridabad,B30,56+,Female,39.3,Verified
INV004885,Punjab,Amritsar,B30,26-35,Male,11.7,Verified
INV003778,Tamil Nadu,Chennai,T30,36-45,Male,59.4,Verified
INV002712,Karnataka,Bangalore,T30,46-55,Male,24.8,Verified
INV004650,Punjab,Chandigarh,T30,56+,Male,28.2,Verified
INV004535,Gujarat,Surat,T30,26-35,Female,19.2,Verified
INV004474,West Bengal,Kolkata,T30,46-55,Male,16.5,Verified
INV004237,Haryana,Faridabad,B30,36-45,Male,14.1,Verified
INV004070,Maharashtra,Pune,T30,26-35,Male,13.8,Verified
INV004009,Gujarat,Ahmedabad,T30,18-25,Male,5.6,Verified
INV003844,Maharashtra,Nashik,B30,26-35,Female,15.9,Pending
INV002674,Karnataka,Mysore,B30,26-35,Female,7.4,Verified
INV001102,West Bengal,Kolkata,T30,46-55,Male,22.2,Verified
INV000196,Tamil Nadu,Chennai,T30,26-35,Male,17.9,Pending
INV000598,Karnataka,Bangalore,T30,26-35,Male,16.6,Verified
INV000623,Tamil Nadu,Chennai,T30,46-55,Male,48.9,Verified
INV000764,Punjab,Chandigarh,T30,26-35,Male,15.6,Verified
INV000882,Madhya Pradesh,Indore,T30,56+,Male,70.9,Verified
INV000924,Haryana,Gurugram,T30,36-45,Male,43.6,Verified
INV000944,Haryana,Faridabad,B30,36-45,Female,16.9,Verified
INV001127,West Bengal,Kolkata,T30,26-35,Female,14.9,Verified
INV001377,Maharashtra,Mumbai,T30,56+,Female,64.7,Verified
INV001264,Madhya Pradesh,Indore,T30,26-35,Female,12.0,Verified
INV002389,Haryana,Faridabad,B30,36-45,Male,50.8,Verified
INV002184,Uttar Pradesh,Agra,B30,36-45,Female,38.1,Verified
INV001954,Uttar Pradesh,Agra,B30,26-35,Male,15.6,Verified
INV002192,Uttar Pradesh,Lucknow,T30,18-25,Male,6.9,Verified
INV001708,Haryana,Faridabad,B30,18-25,Male,7.7,Pending
INV001603,Uttar Pradesh,Agra,B30,46-55,Female,53.9,Verified
INV001804,Punjab,Amritsar,B30,26-35,Male,20.1,Verified
INV001394,Karnataka,Bangalore,T30,56+,Male,42.9,Verified
INV003605,Gujarat,Ahmedabad,T30,36-45,Male,15.5,Verified
INV003010,Delhi,Gurugram,T30,36-45,Male,13.7,Verified
INV003055,Madhya Pradesh,Indore,T30,26-35,Female,18.0,Verified
INV003903,Karnataka,Mysore,B30,18-25,Female,6.6,Verified
INV004324,Madhya Pradesh,Indore,T30,36-45,Male,42.4,Verified
INV003921,Madhya Pradesh,Bhopal,B30,46-55,Male,87.4,Verified
INV004205,Telangana,Hyderabad,T30,56+,Female,56.9,Verified
INV004247,Tamil Nadu,Chennai,T30,18-25,Male,4.9,Verified
INV004293,Rajasthan,Jaipur,T30,36-45,Male,54.9,Verified
INV004508,Punjab,Amritsar,B30,36-45,Female,36.5,Verified
INV004659,West Bengal,Kolkata,T30,18-25,Female,3.3,Verified
INV004703,Gujarat,Ahmedabad,T30,56+,Female,45.6,Verified
INV004982,Haryana,Faridabad,B30,18-25,Female,7.9,Verified
INV002779,Uttar Pradesh,Lucknow,T30,26-35,Male,10.4,Verified
INV002463,Punjab,Amritsar,B30,18-25,Male,7.0,Verified
INV000028,Gujarat,Surat,T30,18-25,Female,6.1,Verified
INV000131,Telangana,Hyderabad,T30,36-45,Female,16.8,Verified
INV000709,Telangana,Hyderabad,T30,26-35,Female,13.6,Verified
INV000717,Tamil Nadu,Chennai,T30,46-55,Male,44.9,Verified
INV000796,Madhya Pradesh,Indore,T30,18-25,Male,5.0,Verified
INV000842,Uttar Pradesh,Kanpur,B30,36-45,Female,57.0,Verified
INV001005,Karnataka,Bangalore,T30,46-55,Male,84.6,Verified
INV001029,Uttar Pradesh,Kanpur,B30,36-45,Male,44.2,Pending
INV001114,West Bengal,Kolkata,T30,26-35,Male,24.1,Verified
INV001481,Telangana,Hyderabad,T30,26-35,Male,23.4,Verified
INV001207,Karnataka,Bangalore,T30,18-25,Male,5.9,Verified
INV002333,Uttar Pradesh,Kanpur,B30,26-35,Male,23.7,Verified
INV002102,Madhya Pradesh,Bhopal,B30,26-35,Male,9.2,Verified
INV001797,Punjab,Amritsar,B30,26-35,Female,6.8,Verified
INV001768,Madhya Pradesh,Bhopal,B30,26-35,Female,14.1,Verified
INV001649,Telangana,Hyderabad,T30,36-45,Male,51.5,Verified
INV002858,Rajasthan,Udaipur,B30,26-35,Male,17.4,Verified
INV002974,Telangana,Hyderabad,T30,26-35,Female,21.9,Pending
INV002956,Gujarat,Surat,T30,36-45,Female,53.7,Pending
INV002913,Delhi,New Delhi,T30,56+,Male,28.5,Verified
INV002878,Uttar Pradesh,Lucknow,T30,26-35,Female,17.4,Verified
INV002993,Maharashtra,Pune,T30,46-55,Male,36.0,Verified
INV002822,Karnataka,Bangalore,T30,46-55,Male,79.5,Verified
INV002502,Tamil Nadu,Coimbatore,B30,26-35,Male,23.6,Verified
INV003037,Telangana,Hyderabad,T30,18-25,Female,7.6,Verified
INV003134,Telangana,Hyderabad,T30,36-45,Female,41.3,Verified
INV004891,Telangana,Hyderabad,T30,46-55,Female,83.5,Verified
INV004403,West Bengal,Kolkata,T30,26-35,Male,17.6,Verified
INV004282,Punjab,Amritsar,B30,26-35,Male,20.8,Verified
INV003873,Telangana,Hyderabad,T30,36-45,Female,37.2,Verified
INV003714,Punjab,Chandigarh,T30,46-55,Female,52.9,Pending
INV003514,Delhi,Gurugram,T30,36-45,Female,40.2,Verified
INV003479,West Bengal,Kolkata,T30,36-45,Female,44.7,Verified
INV003303,Gujarat,Ahmedabad,T30,26-35,Male,15.8,Verified
INV003295,Gujarat,Ahmedabad,T30,26-35,Male,20.8,Verified
INV003238,Telangana,Hyderabad,T30,26-35,Male,24.1,Verified
INV002115,Punjab,Chandigarh,T30,56+,Female,71.4,Verified
INV002312,Delhi,Noida,T30,18-25,Female,5.5,Verified
INV001990,Punjab,Amritsar,B30,26-35,Male,9.3,Verified
INV000750,Delhi,New Delhi,T30,26-35,Male,20.9,Verified
INV000749,Uttar Pradesh,Kanpur,B30,36-45,Male,36.1,Verified
INV000245,Punjab,Amritsar,B30,26-35,Male,6.2,Verified
INV000238,Telangana,Hyderabad,T30,36-45,Male,26.3,Verified
INV000176,Rajasthan,Jaipur,T30,26-35,Male,13.4,Verified
INV000101,Madhya Pradesh,Indore,T30,26-35,Male,20.8,Verified
INV000870,Rajasthan,Udaipur,B30,18-25,Male,5.0,Verified
INV000103,Punjab,Chandigarh,T30,26-35,Female,18.2,Verified
INV000999,Telangana,Hyderabad,T30,26-35,Male,15.6,Verified
INV001824,Tamil Nadu,Coimbatore,B30,26-35,Female,8.9,Verified
INV001742,Haryana,Gurugram,T30,18-25,Male,3.5,Verified
INV001737,Telangana,Hyderabad,T30,26-35,Female,10.1,Verified
INV001732,Gujarat,Surat,T30,18-25,Female,5.7,Verified
INV002052,Uttar Pradesh,Lucknow,T30,36-45,Male,50.8,Pending
INV001687,West Bengal,Kolkata,T30,26-35,Male,7.6,Verified
INV001461,Telangana,Hyderabad,T30,26-35,Female,13.5,Verified
INV001705,Haryana,Faridabad,B30,46-55,Male,84.3,Verified
INV001079,West Bengal,Kolkata,T30,26-35,Male,10.1,Verified
INV003759,Haryana,Gurugram,T30,26-35,Male,6.1,Pending
INV003621,West Bengal,Kolkata,T30,26-35,Male,18.2,Verified
INV003580,Gujarat,Ahmedabad,T30,26-35,Male,22.5,Verified
INV003561,West Bengal,Kolkata,T30,26-35,Male,22.0,Verified
INV003271,West Bengal,Kolkata,T30,18-25,Male,4.8,Verified
INV003090,Karnataka,Bangalore,T30,26-35,Male,16.9,Verified
INV003011,Gujarat,Ahmedabad,T30,18-25,Male,4.4,Verified
INV003913,Telangana,Hyderabad,T30,36-45,Male,51.7,Verified
INV004101,Telangana,Hyderabad,T30,46-55,Male,44.6,Pending
INV004261,West Bengal,Kolkata,T30,56+,Male,49.8,Verified
INV004527,West Bengal,Kolkata,T30,36-45,Male,39.6,Verified
INV004622,Delhi,New Delhi,T30,36-45,Male,48.8,Verified
INV004697,Uttar Pradesh,Lucknow,T30,18-25,Female,5.7,Verified
INV004907,Gujarat,Ahmedabad,T30,26-35,Male,20.7,Verified
INV004922,Haryana,Gurugram,T30,56+,Male,28.2,Verified
INV002929,West Bengal,Kolkata,T30,26-35,Male,13.0,Verified
INV003896,Haryana,Faridabad,B30,56+,Female,14.3,Verified
INV004643,Delhi,Noida,T30,26-35,Female,12.4,Verified
INV002660,Uttar Pradesh,Lucknow,T30,36-45,Male,28.2,Verified
INV002653,Gujarat,Ahmedabad,T30,26-35,Male,7.5,Verified
INV002666,Madhya Pradesh,Bhopal,B30,46-55,Female,93.7,Verified
INV000784,Tamil Nadu,Chennai,T30,36-45,Male,19.6,Verified
INV000844,Gujarat,Surat,T30,26-35,Male,6.5,Verified
INV000873,Uttar Pradesh,Lucknow,T30,26-35,Male,8.9,Verified
INV001168,West Bengal,Kolkata,T30,46-55,Male,50.9,Verified
INV000494,Punjab,Amritsar,B30,56+,Male,30.4,Verified
INV002578,Telangana,Hyderabad,T30,26-35,Male,20.9,Verified
INV002050,Tamil Nadu,Chennai,T30,18-25,Female,7.2,Verified
INV001956,Rajasthan,Jaipur,T30,26-35,Male,22.1,Verified
INV001945,Gujarat,Ahmedabad,T30,26-35,Male,8.0,Verified
INV001948,Tamil Nadu,Coimbatore,B30,18-25,Female,4.2,Verified
INV001718,Gujarat,Ahmedabad,T30,26-35,Male,11.3,Verified
INV001638,West Bengal,Kolkata,T30,36-45,Female,15.8,Verified
INV001558,West Bengal,Kolkata,T30,56+,Female,23.8,Verified
INV001546,Punjab,Chandigarh,T30,26-35,Female,9.5,Verified
INV003484,Madhya Pradesh,Bhopal,B30,26-35,Female,7.1,Verified
INV003464,Uttar Pradesh,Kanpur,B30,18-25,Male,3.0,Verified
INV003374,Karnataka,Mysore,B30,26-35,Male,15.8,Verified
INV003344,Haryana,Gurugram,T30,36-45,Female,52.5,Verified
INV003041,Madhya Pradesh,Bhopal,B30,36-45,Male,32.0,Verified
INV002602,Gujarat,Surat,T30,56+,Female,45.7,Verified
INV003117,Tamil Nadu,Chennai,T30,18-25,Female,6.7,Verified
INV004794,Rajasthan,Udaipur,B30,36-45,Female,46.0,Verified
INV004726,Karnataka,Bangalore,T30,26-35,Male,16.6,Verified
INV004491,Punjab,Chandigarh,T30,46-55,Male,83.6,Verified
INV004364,West Bengal,Kolkata,T30,36-45,Male,30.6,Verified
INV004343,Madhya Pradesh,Bhopal,B30,18-25,Male,7.9,Verified
INV004335,Gujarat,Ahmedabad,T30,26-35,Female,6.6,Verified
INV003938,Delhi,Gurugram,T30,36-45,Female,15.3,Verified
INV002465,Rajasthan,Jaipur,T30,26-35,Female,7.0,Verified
INV000184,Gujarat,Ahmedabad,T30,36-45,Male,53.1,Verified
INV000958,Delhi,Gurugram,T30,56+,Male,74.6,Verified
INV000771,Rajasthan,Udaipur,B30,26-35,Male,10.9,Verified
INV000648,Uttar Pradesh,Kanpur,B30,18-25,Female,5.8,Verified
INV001009,Punjab,Chandigarh,T30,26-35,Male,21.2,Verified
INV000343,Punjab,Chandigarh,T30,36-45,Male,28.5,Pending
INV000225,Delhi,New Delhi,T30,56+,Male,44.0,Verified
INV002446,Tamil Nadu,Coimbatore,B30,26-35,Male,12.9,Verified
INV000084,West Bengal,Kolkata,T30,26-35,Male,11.2,Verified
INV001151,Uttar Pradesh,Agra,B30,26-35,Male,11.2,Verified
INV001336,Tamil Nadu,Coimbatore,B30,18-25,Male,5.0,Verified
INV002363,Punjab,Chandigarh,T30,26-35,Male,12.7,Verified
INV002351,Gujarat,Ahmedabad,T30,36-45,Male,18.9,Verified
INV002179,Haryana,Gurugram,T30,26-35,Female,12.0,Verified
INV002178,Gujarat,Ahmedabad,T30,36-45,Female,33.8,Verified
INV002026,Telangana,Hyderabad,T30,26-35,Male,6.8,Verified
INV002295,Telangana,Hyderabad,T30,26-35,Female,17.9,Verified
INV001895,Gujarat,Ahmedabad,T30,36-45,Male,56.4,Verified
INV001621,Karnataka,Bangalore,T30,26-35,Female,10.0,Verified
INV001607,Punjab,Amritsar,B30,26-35,Male,14.8,Verified
INV001345,Tamil Nadu,Coimbatore,B30,26-35,Male,17.3,Verified
INV001942,Tamil Nadu,Coimbatore,B30,26-35,Female,20.3,Verified
INV001341,Madhya Pradesh,Indore,T30,46-55,Male,89.7,Verified
INV002936,Tamil Nadu,Chennai,T30,26-35,Male,17.4,Verified
INV002904,West Bengal,Kolkata,T30,36-45,Male,52.2,Verified
INV002899,Punjab,Amritsar,B30,18-25,Male,7.6,Verified
INV002740,Maharashtra,Mumbai,T30,26-35,Female,24.5,Verified
INV003731,Tamil Nadu,Coimbatore,B30,26-35,Female,9.9,Verified
INV002699,Gujarat,Surat,T30,18-25,Female,6.1,Verified
INV003819,Haryana,Gurugram,T30,26-35,Male,19.0,Verified
INV004468,Telangana,Hyderabad,T30,46-55,Female,20.8,Verified
INV004476,Gujarat,Surat,T30,26-35,Male,9.3,Verified
INV004483,Tamil Nadu,Chennai,T30,46-55,Female,72.3,Verified
INV004611,Madhya Pradesh,Bhopal,B30,18-25,Female,6.1,Verified
INV004666,Rajasthan,Jaipur,T30,26-35,Male,24.1,Verified
INV004765,Haryana,Gurugram,T30,26-35,Male,10.4,Verified
INV004776,Punjab,Chandigarh,T30,36-45,Male,22.9,Verified
INV004849,Maharashtra,Pune,T30,46-55,Female,21.9,Verified
INV004067,Delhi,Gurugram,T30,26-35,Male,8.5,Verified
INV002460,Madhya Pradesh,Bhopal,B30,36-45,Male,44.8,Verified
INV000102,Gujarat,Surat,T30,26-35,Male,21.9,Verified
INV000113,Punjab,Chandigarh,T30,26-35,Female,7.3,Verified
INV000192,Haryana,Faridabad,B30,26-35,Male,24.4,Verified
INV000283,West Bengal,Kolkata,T30,46-55,Male,18.1,Verified
INV000602,West Bengal,Kolkata,T30,18-25,Male,8.0,Verified
INV000843,Maharashtra,Mumbai,T30,26-35,Male,10.2,Verified
INV001140,Uttar Pradesh,Lucknow,T30,36-45,Female,18.8,Verified
INV001275,Delhi,Noida,T30,36-45,Female,37.4,Verified
INV001762,Punjab,Amritsar,B30,18-25,Female,7.5,Verified
INV002032,Haryana,Gurugram,T30,26-35,Male,14.2,Verified
INV003568,Tamil Nadu,Chennai,T30,18-25,Female,5.3,Verified
INV003438,Delhi,Noida,T30,26-35,Female,19.6,Verified
INV003494,Punjab,Chandigarh,T30,26-35,Female,18.6,Verified
INV003491,Delhi,Noida,T30,46-55,Male,92.5,Verified
INV003426,Karnataka,Bangalore,T30,46-55,Male,27.8,Verified
INV003079,Gujarat,Surat,T30,26-35,Male,8.5,Pending
INV003593,Karnataka,Bangalore,T30,26-35,Female,21.6,Pending
INV003804,Karnataka,Bangalore,T30,46-55,Male,81.9,Verified
INV004522,Punjab,Chandigarh,T30,46-55,Female,69.1,Verified
INV004243,Punjab,Amritsar,B30,36-45,Female,38.7,Verified
INV004146,Uttar Pradesh,Agra,B30,56+,Male,40.7,Verified
INV004126,Delhi,Noida,T30,26-35,Female,14.7,Pending
INV004099,West Bengal,Kolkata,T30,26-35,Male,22.6,Verified
INV004085,Maharashtra,Pune,T30,36-45,Female,34.5,Verified
INV004023,Tamil Nadu,Chennai,T30,46-55,Male,69.6,Verified
INV003853,Tamil Nadu,Coimbatore,B30,26-35,Male,16.1,Verified
INV003829,Punjab,Amritsar,B30,36-45,Male,55.6,Verified
INV003750,Uttar Pradesh,Kanpur,B30,26-35,Female,23.6,Verified
INV002765,Uttar Pradesh,Lucknow,T30,36-45,Male,57.6,Verified
INV000671,Uttar Pradesh,Agra,B30,36-45,Female,15.3,Verified
INV000645,Karnataka,Bangalore,T30,18-25,Male,3.9,Verified
INV000570,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Verified
INV000473,Karnataka,Mysore,B30,36-45,Male,15.4,Verified
INV000411,West Bengal,Kolkata,T30,26-35,Female,11.1,Verified
INV000363,Madhya Pradesh,Bhopal,B30,26-35,Male,22.6,Verified
INV000146,Delhi,Gurugram,T30,26-35,Male,14.1,Verified
INV000040,Karnataka,Mysore,B30,26-35,Male,14.7,Verified
INV000014,Tamil Nadu,Chennai,T30,18-25,Male,4.3,Verified
INV000935,Telangana,Hyderabad,T30,36-45,Male,14.6,Verified
INV000529,Maharashtra,Mumbai,T30,18-25,Male,4.7,Verified
INV002725,Rajasthan,Udaipur,B30,46-55,Female,49.2,Verified
INV000990,West Bengal,Kolkata,T30,56+,Male,32.4,Verified
INV002456,Delhi,Gurugram,T30,26-35,Male,22.5,Verified
INV002126,Delhi,New Delhi,T30,26-35,Female,22.0,Verified
INV002019,Delhi,New Delhi,T30,36-45,Male,19.8,Verified
INV001933,Rajasthan,Udaipur,B30,26-35,Male,16.4,Verified
INV001741,Rajasthan,Udaipur,B30,36-45,Male,52.8,Verified
INV002542,Telangana,Hyderabad,T30,26-35,Female,15.9,Verified
INV001340,Karnataka,Mysore,B30,36-45,Male,37.6,Verified
INV001181,West Bengal,Kolkata,T30,26-35,Male,21.0,Verified
INV001150,Tamil Nadu,Coimbatore,B30,26-35,Female,19.5,Verified
INV001706,West Bengal,Kolkata,T30,26-35,Male,14.2,Verified
INV003369,Delhi,Noida,T30,26-35,Male,21.4,Verified
INV003201,Rajasthan,Jaipur,T30,36-45,Female,12.2,Verified
INV003086,West Bengal,Kolkata,T30,26-35,Male,20.2,Verified
INV003127,Punjab,Amritsar,B30,46-55,Female,37.0,Verified
INV003101,Tamil Nadu,Chennai,T30,26-35,Female,24.8,Verified
INV002720,Karnataka,Bangalore,T30,26-35,Male,19.2,Verified
INV003141,Maharashtra,Pune,T30,36-45,Female,40.1,Verified
INV002616,Tamil Nadu,Coimbatore,B30,26-35,Male,21.9,Verified
INV004694,Gujarat,Surat,T30,26-35,Male,9.9,Verified
INV004641,Haryana,Faridabad,B30,56+,Male,42.4,Verified
INV004289,Karnataka,Bangalore,T30,26-35,Male,14.8,Verified
INV004945,West Bengal,Kolkata,T30,36-45,Female,56.8,Verified
INV003960,West Bengal,Kolkata,T30,26-35,Female,18.6,Verified
INV003756,Telangana,Hyderabad,T30,26-35,Male,6.9,Verified
INV003655,Madhya Pradesh,Bhopal,B30,36-45,Female,24.9,Verified
INV004022,Maharashtra,Nashik,B30,36-45,Male,21.9,Verified
INV002365,Gujarat,Ahmedabad,T30,46-55,Male,76.9,Verified
INV004145,Gujarat,Surat,T30,18-25,Male,4.9,Verified
INV000736,Haryana,Faridabad,B30,36-45,Female,39.4,Verified
INV000563,Uttar Pradesh,Lucknow,T30,26-35,Male,15.5,Verified
INV000446,Rajasthan,Jaipur,T30,26-35,Female,23.8,Verified
INV000383,Telangana,Hyderabad,T30,26-35,Female,23.4,Verified
INV000294,Maharashtra,Nashik,B30,36-45,Female,30.8,Verified
INV000291,Madhya Pradesh,Indore,T30,18-25,Female,6.2,Verified
INV000165,Punjab,Chandigarh,T30,36-45,Female,18.8,Pending
INV000112,Tamil Nadu,Chennai,T30,26-35,Male,20.5,Verified
INV000083,Uttar Pradesh,Kanpur,B30,56+,Female,42.0,Verified
INV000078,Haryana,Faridabad,B30,26-35,Male,20.2,Verified
INV002284,Karnataka,Bangalore,T30,36-45,Male,55.3,Pending
INV000271,Tamil Nadu,Coimbatore,B30,26-35,Female,6.4,Pending
INV001998,Haryana,Faridabad,B30,26-35,Male,19.2,Verified
INV001639,West Bengal,Kolkata,T30,56+,Male,14.3,Verified
INV002016,Delhi,Noida,T30,46-55,Male,17.2,Verified
INV001561,Rajasthan,Udaipur,B30,36-45,Male,39.4,Verified
INV001516,Tamil Nadu,Coimbatore,B30,26-35,Male,22.0,Verified
INV001257,Punjab,Chandigarh,T30,26-35,Female,6.3,Verified
INV003002,Maharashtra,Pune,T30,26-35,Male,17.0,Verified
INV002957,Tamil Nadu,Chennai,T30,26-35,Male,15.5,Verified
INV002803,Uttar Pradesh,Agra,B30,36-45,Male,31.9,Verified
INV002280,Karnataka,Mysore,B30,18-25,Male,3.5,Verified
INV002199,Gujarat,Ahmedabad,T30,26-35,Male,18.6,Verified
INV002838,West Bengal,Kolkata,T30,56+,Female,71.9,Verified
INV003306,Gujarat,Ahmedabad,T30,36-45,Male,14.6,Verified
INV004542,Maharashtra,Pune,T30,36-45,Male,53.7,Verified
INV003543,Maharashtra,Nashik,B30,26-35,Male,8.3,Verified
INV004358,Tamil Nadu,Coimbatore,B30,26-35,Male,6.5,Verified
INV004360,Madhya Pradesh,Bhopal,B30,26-35,Female,15.9,Verified
INV004423,Haryana,Faridabad,B30,18-25,Female,7.0,Verified
INV004488,Maharashtra,Nashik,B30,56+,Male,69.8,Verified
INV004746,Telangana,Hyderabad,T30,18-25,Male,6.0,Verified
INV004973,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,Verified
INV003350,Maharashtra,Nashik,B30,46-55,Female,37.7,Verified
INV002124,Tamil Nadu,Coimbatore,B30,18-25,Male,5.0,Verified
INV002018,Uttar Pradesh,Agra,B30,26-35,Female,18.0,Verified
INV002116,Karnataka,Bangalore,T30,18-25,Male,3.8,Verified
